nombre,link,direccion,tipo,categoria,telefono,email
SIETE TORRES,https://www.turismo.gal/recurso/-/detalle/260166075/siete-torres?langId=es_ES&tp=24&ctre=142,"Avenida DE GALICIA , nº 103 36216 Vigo - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 458 873,sietetorres@sietetorres.es
SIGLO XXI,https://www.turismo.gal/recurso/-/detalle/v-po-001866/siglo-xxi?langId=es_ES&tp=1001549&ctre=40000240,"Calle Urzaiz, nº 163 36205 Vigo - Pontevedra",Café bar,,,manuel-sanchez-duran@hotmail.com
SIGLO XXI,https://www.turismo.gal/recurso/-/detalle/v-po-005940/siglo-xxi?langId=es_ES&tp=1001549&ctre=40000240,"Calle Pintor Colmeiro, nº 4 36500 Lalín - Pontevedra",Café bar,,,sigloxxitaperia@gmail.com
SIGLO XXI,https://www.turismo.gal/recurso/-/detalle/v-po-007312/siglo-xxi?langId=es_ES&tp=1001549&ctre=40000240,"PADRES FRANCISCANOS, 31 - VILARIÑO 0 Nigrán - Pontevedra",Café bar,,,
SIGOLINO,https://www.turismo.gal/recurso/-/detalle/v-po-008208/sigolino?langId=es_ES&tp=1001549&ctre=40000240,"Calle Foxo, nº 1 36700 Tui - Pontevedra",Café bar,,,elenadizs@hotmail.com
SILATHE,https://www.turismo.gal/recurso/-/detalle/v-po-008898/silathe?langId=es_ES&tp=1001549&ctre=40000240,"Calle Benito Corbal, nº 43 36001 Pontevedra - Pontevedra",Café bar,,,
SILENCIO,https://www.turismo.gal/recurso/-/detalle/14197/silencio?langId=es_ES&tp=24&ctre=142,36556 Forcarei - Pontevedra,Restaurante,4ª Categoría - 1 Tenedor,+34 986 755 454,
SILGAR,https://www.turismo.gal/recurso/-/detalle/v-po-003716/silgar?langId=es_ES&tp=1001549&ctre=40000240,PASEO PRAIA DE SILGAR Nº 18 0 Sanxenxo - Pontevedra,Café bar,,,
SILVA,https://www.turismo.gal/recurso/-/detalle/210308000689/silva?langId=es_ES&tp=1001549&ctre=40000240,"Calle Praza Maior - Castrogudin, nº 1 36617 Vilagarcía de Arousa - Pontevedra",Café bar,,,
"SIMÓN, CASA",https://www.turismo.gal/recurso/-/detalle/1506/simon-casa?langId=es_ES&tp=24&ctre=142,"Rúa Pepe Simón, 3 36940 Cangas - Pontevedra",Restaurante,3º Categoría - 2 Tenedores,+34 986 300 016,
SIMPATÍA,https://www.turismo.gal/recurso/-/detalle/1009/simpatia?langId=es_ES&tp=24&ctre=142,"PRAZA COLEXIATA, 9 0 Vigo - Pontevedra",Restaurante,3º Categoría - 2 Tenedores,+34 986 511 204,casaboveda@hotmail.com
"SINAS, LAS",https://www.turismo.gal/recurso/-/detalle/r-po-000172/sinas-las?langId=es_ES&tp=24&ctre=142,PRAIA DAS SINAS 0 Vilanova de Arousa - Pontevedra,Restaurante,3º Categoría - 2 Tenedores,,
SINDO,https://www.turismo.gal/recurso/-/detalle/36119/sindo?langId=es_ES&tp=24&ctre=142,nº 35 36618 Vilagarcía de Arousa - Pontevedra,Restaurante,4ª Categoría - 1 Tenedor,+34 986 505 166,
SIRADELLA,https://www.turismo.gal/recurso/-/detalle/33746/siradella?langId=es_ES&tp=24&ctre=142,"Jaime Sola, s/N 36000 O Grove - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 732 594,
SIRIUS,https://www.turismo.gal/recurso/-/detalle/v-po-002933/sirius?langId=es_ES&tp=1001549&ctre=40000240,R/ RELOXO 12 36300 Baiona - Pontevedra,Café bar,,,
SIROCO,https://www.turismo.gal/recurso/-/detalle/8986/siroco?langId=es_ES&tp=24&ctre=142,LG. PEIRAO 0 Sanxenxo - Pontevedra,Restaurante,3º Categoría - 2 Tenedores,,
SISTER RAY,https://www.turismo.gal/recurso/-/detalle/210721000353/sister-ray?langId=es_ES&tp=1001549&ctre=40000240,"Calle Ferrol, nº 11 36940 Cangas - Pontevedra",Café bar,,,trujillotakeaway@gmail.com
SKALA,https://www.turismo.gal/recurso/-/detalle/v-po-005224/skala?langId=es_ES&tp=1001549&ctre=40000240,"R/ CAPITÁN BERNAL, 6 ESTRADA, A 36680 A Estrada - Pontevedra",Café bar,,,
SKALA,https://www.turismo.gal/recurso/-/detalle/v-po-006561/skala?langId=es_ES&tp=1001549&ctre=40000240,"Calle Oliva, nº 14 36002 Pontevedra - Pontevedra",Café bar,,,carmenargibayiglesias@gmail.com
SKALA II,https://www.turismo.gal/recurso/-/detalle/v-po-005736/skala-ii?langId=es_ES&tp=1001549&ctre=40000240,"Avenida De Vigo, nº 13 36003 Pontevedra - Pontevedra",Café bar,,,carmenargibayiglesias@gmail.com
SLOT 21,https://www.turismo.gal/recurso/-/detalle/170904000046/slot-21?langId=es_ES&tp=1001549&ctre=40000240,"Avenida DE GALICIA, nº 16 36860 Ponteareas - Pontevedra",Café bar,,,
SLOT21,https://www.turismo.gal/recurso/-/detalle/190103000027/slot21?langId=es_ES&tp=1001549&ctre=40000240,"Calle Justo Martinez, nº 8 A Estrada - Pontevedra",Café bar,,,
SMILE,https://www.turismo.gal/recurso/-/detalle/v-po-000093/smile?langId=es_ES&tp=1001549&ctre=40000240,"Avenida Castrelos, nº 18 36210 Vigo - Pontevedra",Café bar,,,
SMILE,https://www.turismo.gal/recurso/-/detalle/v-po-008272/smile?langId=es_ES&tp=1001549&ctre=40000240,"R/ FOTÓGRAFO XOSÉ GIL, 22 36209 Vigo - Pontevedra",Café bar,,+34 637 307 524,
SMÖOY,https://www.turismo.gal/recurso/-/detalle/210708000160/smo-oy?langId=es_ES&tp=1001549&ctre=40000240,"Calle Dos Soportales, nº 5 36001 Pontevedra - Pontevedra",Café bar,,,
SNACK LIMON,https://www.turismo.gal/recurso/-/detalle/c-po-000703/snack-limon?langId=es_ES&tp=1001550&ctre=40000242,"Avenida Do Recheo, nº 6 36620 Vilanova de Arousa - Pontevedra",Cafetería,,+34 986 561 171,snacklimon9@gmail.com
SNOB,https://www.turismo.gal/recurso/-/detalle/v-po-000376/snob?langId=es_ES&tp=1001549&ctre=40000240,"Calle González Besada, nº 25 36620 Vilanova de Arousa - Pontevedra",Café bar,,,thechacara@gmail.com
SOBREIRA,https://www.turismo.gal/recurso/-/detalle/1180/sobreira?langId=es_ES&tp=24&ctre=142,Playa de Sobreira 36390 Vigo - Pontevedra,Restaurante,4ª Categoría - 1 Tenedor,+34 986 490 856,
SOBREIRA,https://www.turismo.gal/recurso/-/detalle/12803/sobreira?langId=es_ES&tp=24&ctre=142,36700 Tui - Pontevedra,Restaurante,4ª Categoría - 1 Tenedor,,
SOBREIRA,https://www.turismo.gal/recurso/-/detalle/v-po-009056/sobreira?langId=es_ES&tp=1001549&ctre=40000240,"Lg. Sobreira, nº 126 36315 Vigo - Pontevedra",Café bar,,,avipe@avipe.es
SOCIAL,https://www.turismo.gal/recurso/-/detalle/v-po-009208/social?langId=es_ES&tp=1001549&ctre=40000240,"Calle Manuel Alvarez Vicente, nº 8 36780 A Guarda - Pontevedra",Café bar,,,ssocial.ag@gmail.com
SOCIEDAD CULTURAL Y DEPORTIVA ATLANTIDA DE MATAMA,https://www.turismo.gal/recurso/-/detalle/210303000099/sociedad-cultural-y-deportiva-atlantida-de-matama?langId=es_ES&tp=1001549&ctre=40000240,"Calle Canteiros, nº 53 36213 Vigo - Pontevedra",Café bar,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
SOLMAR 2,https://www.turismo.gal/recurso/-/detalle/14542/solmar-2?langId=es_ES&tp=24&ctre=142,"Calle Real 53, nº Baixo 36202 Vigo - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,,
SON COSITAS,https://www.turismo.gal/recurso/-/detalle/v-po-001802/son-cositas?langId=es_ES&tp=1001549&ctre=40000240,"Calle Travesía de Vigo, nº 135 36206 Vigo - Pontevedra",Café bar,,,
SON VENTO,https://www.turismo.gal/recurso/-/detalle/210312001453/son-vento?langId=es_ES&tp=24&ctre=142,"Muelle de reparación de barcos, nº s/n 36208 Vigo - Pontevedra",Restaurante,3º Categoría - 2 Tenedores,+34 617 990 552,
SON VENTO,https://www.turismo.gal/recurso/-/detalle/210712000202/son-vento?langId=es_ES&tp=1001549&ctre=40000240,Lg Muelle de Reparaciones de Buques 36208 Vigo - Pontevedra,Café bar,,,
SONATA,https://www.turismo.gal/recurso/-/detalle/v-po-005023/sonata?langId=es_ES&tp=1001549&ctre=40000240,"R/PEREGRINA, 66 0 Pontevedra - Pontevedra",Café bar,,,
SONATA DOS,https://www.turismo.gal/recurso/-/detalle/v-po-006417/sonata-dos?langId=es_ES&tp=1001549&ctre=40000240,"Calle Rosalía de Castro, nº 50 36001 Pontevedra - Pontevedra",Café bar,,,
SONORA,https://www.turismo.gal/recurso/-/detalle/v-po-007801/sonora?langId=es_ES&tp=1001549&ctre=40000240,"Calle José Casal, nº 6 36001 Pontevedra - Pontevedra",Café bar,,,ikerdacasa@gmail.com
SOPA BOBA,https://www.turismo.gal/recurso/-/detalle/v-po-009387/sopa-boba?langId=es_ES&tp=1001549&ctre=40000240,"ALCALDE CASAL ABOY, nº 1 36700 Tui - Pontevedra",Café bar,,,diztuy@gestores.net
SOPA DE GALLO,https://www.turismo.gal/recurso/-/detalle/151221000046/sopa-de-gallo?langId=es_ES&tp=1001549&ctre=40000240,"Calle Dona Tareixa, nº 2 36002 Pontevedra - Pontevedra",Café bar,,,
SOPORTALES,https://www.turismo.gal/recurso/-/detalle/v-po-005869/soportales?langId=es_ES&tp=1001549&ctre=40000240,PRAZA DA CONSTITUCION 14-B VIGO 36202 Vigo - Pontevedra,Café bar,,,
SOPORTALES,https://www.turismo.gal/recurso/-/detalle/v-po-006999/soportales?langId=es_ES&tp=1001549&ctre=40000240,"Calle Rúa Soportales (Herreria), nº 5 - 7 36001 Pontevedra - Pontevedra",Café bar,,,
SOTA RESTAURANTE,https://www.turismo.gal/recurso/-/detalle/170418000043/sota-restaurante?langId=es_ES&tp=1001549&ctre=40000240,"Calle REAL, nº 10 36202 Vigo - Pontevedra",Café bar,,,angeles@laconsentida.es
SOTAVENTO,https://www.turismo.gal/recurso/-/detalle/12426/sotavento?langId=es_ES&tp=24&ctre=142,"Ctra. La Lanzada, nº 58 36970 Sanxenxo - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 720 910,
SOUL BEER,https://www.turismo.gal/recurso/-/detalle/v-po-008276/soul-beer?langId=es_ES&tp=1001549&ctre=40000240,"Calle Isabel II, nº 24 36002 Pontevedra - Pontevedra",Café bar,,,soulbeerpontevedra@gmail.com
SOULFOOD,https://www.turismo.gal/recurso/-/detalle/210328002087/soulfood?langId=es_ES&tp=1001549&ctre=40000240,"Rúa Da Ponte, nº 9 36002 Pontevedra - Pontevedra",Café bar,,,soulbeerpontevedra@gmail.com
SOUTHFORK,https://www.turismo.gal/recurso/-/detalle/c-po-000192/southfork?langId=es_ES&tp=1001550&ctre=40000242,"AVDA. DE CASTRELOS, 24 36210 Vigo - Pontevedra",Cafetería,,,
SOUTO,https://www.turismo.gal/recurso/-/detalle/v-po-002724/souto?langId=es_ES&tp=1001549&ctre=40000240,LG. GRES GRES 0 Vila de Cruces - Pontevedra,Café bar,,,
SOUTO 2.0,https://www.turismo.gal/recurso/-/detalle/v-po-007958/souto-2.0?langId=es_ES&tp=1001549&ctre=40000240,"Avenida Doutor Otero Ulloa, nº 58 36913 Marín - Pontevedra",Café bar,,,verosoutovillanueva@gmail.com
SOUTO BAR,https://www.turismo.gal/recurso/-/detalle/210305000410/souto-bar?langId=es_ES&tp=1001549&ctre=40000240,"LG. Buenos Aires - Soutolobre, nº S/N 606042489 Salvaterra de Miño - Pontevedra",Café bar,,,
SPAZIO CAFFE,https://www.turismo.gal/recurso/-/detalle/c-po-000934/spazio-caffe?langId=es_ES&tp=1001550&ctre=40000242,"Plaza America, nº 1 Local B7 36211 Vigo - Pontevedra",Cafetería,,+34 604 089 127,
STADIUM,https://www.turismo.gal/recurso/-/detalle/v-po-008520/stadium?langId=es_ES&tp=1001549&ctre=40000240,"AVD. BALAIDOS, 71 36210 Vigo - Pontevedra",Café bar,,,
STARBUCKS COFFEE,https://www.turismo.gal/recurso/-/detalle/171221000089/starbucks-coffee?langId=es_ES&tp=1001550&ctre=40000242,"Avenida Gran Vía (C.C.El Corte Inglés), nº 28 36204 Vigo - Pontevedra",Cafetería,,+34 986 980 598,egomez@grupovips.com
STARBUCKS COFFEE,https://www.turismo.gal/recurso/-/detalle/211001000010/starbucks-coffee?langId=es_ES&tp=1001550&ctre=40000242,"Plaza Estación, nº 1 36201 Vigo - Pontevedra",Cafetería,,986 980 429,
STEFANY,https://www.turismo.gal/recurso/-/detalle/170705000134/stefany?langId=es_ES&tp=1001549&ctre=40000240,"Calle OLIVA, nº 16 36202 Vigo - Pontevedra",Café bar,,,
STELLARIS CAFE BAR,https://www.turismo.gal/recurso/-/detalle/v-po-005163/stellaris-cafe-bar?langId=es_ES&tp=1001549&ctre=40000240,"IGLESIA, nº 5 36969 Sanxenxo - Pontevedra",Café bar,,,agora95-88@hotmail.com
STILO,https://www.turismo.gal/recurso/-/detalle/v-po-005307/stilo?langId=es_ES&tp=1001549&ctre=40000240,"Calle Calvo Sotelo, nº 23 36680 A Estrada - Pontevedra",Café bar,,,
STOCOLMO 2.0,https://www.turismo.gal/recurso/-/detalle/v-po-003628/stocolmo-2.0?langId=es_ES&tp=1001549&ctre=40000240,"Calle Da Baldosa, nº 2 36600 Vilagarcía de Arousa - Pontevedra",Café bar,,,misiasharpei@hotmail.com
STOP,https://www.turismo.gal/recurso/-/detalle/15191/stop?langId=es_ES&tp=24&ctre=142,"Avda. Cambados, nº 146 36611 Vilagarcía de Arousa - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,,
STOP,https://www.turismo.gal/recurso/-/detalle/210310001062/stop?langId=es_ES&tp=1001549&ctre=40000240,"Lugar Eido de Abaixo Forcadela, nº 11 36740 Tomiño - Pontevedra",Café bar,,,
STOP,https://www.turismo.gal/recurso/-/detalle/c-po-000449/stop?langId=es_ES&tp=1001550&ctre=40000242,"Travesía Vigo, de , nº 133 36206 Vigo - Pontevedra",Cafetería,,+34 986 264 445,
STOP,https://www.turismo.gal/recurso/-/detalle/v-po-001659/stop?langId=es_ES&tp=1001549&ctre=40000240,"AVENIDA DA UNIÓN, nº 15 36948 Cangas - Pontevedra",Café bar,,,
STOP,https://www.turismo.gal/recurso/-/detalle/v-po-003754/stop?langId=es_ES&tp=1001549&ctre=40000240,"LG. IGLESARIO, 30 - SANTO TOMÉ DE PIÑEIRO 36914 Marín - Pontevedra",Café bar,,,
STOP,https://www.turismo.gal/recurso/-/detalle/v-po-007971/stop?langId=es_ES&tp=1001549&ctre=40000240,36990 Sanxenxo - Pontevedra,Café bar,,+34 986 743 035,
STOP & GO,https://www.turismo.gal/recurso/-/detalle/v-po-006773/stop-go?langId=es_ES&tp=1001549&ctre=40000240,"Lg. Chabarras, nº 2 Vigo - Pontevedra",Café bar,,,
STRATOS,https://www.turismo.gal/recurso/-/detalle/c-po-000456/stratos?langId=es_ES&tp=1001550&ctre=40000242,"Paseo De Colón , nº 20 36361 Pontevedra - Pontevedra",Cafetería,,,
STRIKE,https://www.turismo.gal/recurso/-/detalle/v-po-007872/strike?langId=es_ES&tp=1001549&ctre=40000240,"PRAZA CONSTITUCIÓN, 15 36600 Vilagarcía de Arousa - Pontevedra",Café bar,,,
STUDIO 51,https://www.turismo.gal/recurso/-/detalle/v-po-002737/studio-51?langId=es_ES&tp=1001549&ctre=40000240,"Calle Alcalde Rey Daviña , nº 51 36600 Vilagarcía de Arousa - Pontevedra",Café bar,,,lastra-eduardo@hotmail.com
SUBLIME BRUNCH,https://www.turismo.gal/recurso/-/detalle/14284/sublime-brunch?langId=es_ES&tp=24&ctre=142,"Calle Orillamar, nº 80 36980 O Grove - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 633 073 215,lucia.fernandez.chazo@hotmail.com
SUEIRO,https://www.turismo.gal/recurso/-/detalle/v-po-002743/sueiro?langId=es_ES&tp=1001549&ctre=40000240,LG. CARBIA CARBIA 0 Vila de Cruces - Pontevedra,Café bar,,,
SUGARY CANDY AND COFFE,https://www.turismo.gal/recurso/-/detalle/190919000118/sugary-candy-and-coffe?langId=es_ES&tp=1001549&ctre=40000240,"Calle As Teixugueiras, nº 8 36212 Vigo - Pontevedra",Café bar,,,taniaferreiracollazo93@gmail.com
SUIDO ECOTABERNA,https://www.turismo.gal/recurso/-/detalle/230818000302/suido-ecotaberna?langId=es_ES&tp=1001549&ctre=40000240,"Piñeiro, nº 16 36853 A Lama - Pontevedra",Café bar,,,labodegadelsuido@gmail.com
SUKHA FUNK,https://www.turismo.gal/recurso/-/detalle/231006000133/sukha-funk?langId=es_ES&tp=1001549&ctre=40000240,"Calle Tomás A. Alonso, nº 19 36208 Vigo - Pontevedra",Café bar,,,
SUMATRA,https://www.turismo.gal/recurso/-/detalle/v-po-003963/sumatra?langId=es_ES&tp=1001549&ctre=40000240,"RÚA GARCÍA LORCA, 4 210 Vigo - Pontevedra",Café bar,,,
SUMMUM,https://www.turismo.gal/recurso/-/detalle/11350/summum?langId=es_ES&tp=24&ctre=142,"Rúa Pilar, 10 36203 Vigo - Pontevedra",Restaurante,3º Categoría - 2 Tenedores,+34 986 482 829,
SUN BAR,https://www.turismo.gal/recurso/-/detalle/171229000138/sun-bar?langId=es_ES&tp=1001549&ctre=40000240,"LG. AREA - SAN VICENTE, nº 2 36988 O Grove - Pontevedra",Café bar,,,
SUNSET LE GRAND PATOS,https://www.turismo.gal/recurso/-/detalle/150714000067/sunset-le-grand-patos?langId=es_ES&tp=24&ctre=142,"Plaza Mario Puentes, nº 30 36340 Nigrán - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 053 071,resesvassunsetlegrand@gmail.com
SUPER AROSA,https://www.turismo.gal/recurso/-/detalle/v-po-002649/super-arosa?langId=es_ES&tp=1001549&ctre=40000240,PRAZA DA INDEPENDENCIA VILAGARCIA DE AROUSA 0 Vilagarcía de Arousa - Pontevedra,Café bar,,+34 986 507 855,
SUPER CARLOS,https://www.turismo.gal/recurso/-/detalle/v-po-009885/super-carlos?langId=es_ES&tp=1001549&ctre=40000240,"LG. AIOS, Nº 74 BAIXO 36990 Sanxenxo - Pontevedra",Café bar,,,
SUPER COUTO BAR,https://www.turismo.gal/recurso/-/detalle/210309000886/super-couto-bar?langId=es_ES&tp=1001549&ctre=40000240,"Lugar Mouture¡ra, nº 8 36688 A Estrada - Pontevedra",Café bar,,,
SUPER SAN BLAS,https://www.turismo.gal/recurso/-/detalle/v-po-004176/super-san-blas?langId=es_ES&tp=1001549&ctre=40000240,"Lg. Outeiro, nº 11 36116 Cerdedo-Cotobade - Pontevedra",Café bar,,,
SUR 47 EVENTOS,https://www.turismo.gal/recurso/-/detalle/170626001421/sur-47-eventos?langId=es_ES&tp=1001549&ctre=40000240,"Calle Do Castelo, nº 11 36350 Nigrán - Pontevedra",Café bar,,,emiliovidal@siccae.es
SUSHI 8,https://www.turismo.gal/recurso/-/detalle/260637092/sushi-8?langId=es_ES&tp=24&ctre=142,"Calle Filgueira Valverde, nº 8 36004 Pontevedra - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 886 907 819,
SUSHI BEACH,https://www.turismo.gal/recurso/-/detalle/210312001454/sushi-beach?langId=es_ES&tp=24&ctre=142,"Calle Ráns, nº 35 36379 Nigrán - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 606 046 102,ramosdeltoro@hotmail.com
SUSHI SAKI,https://www.turismo.gal/recurso/-/detalle/230127000175/sushi-saki?langId=es_ES&tp=24&ctre=142,"Calle Das Pontes - Parque Comercial As Nasas, nº 336 - Local A03 36350 Nigrán - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 606 791 992,comtec@comtecsl.es
SUSHISOM,https://www.turismo.gal/recurso/-/detalle/231024000419/sushisom?langId=es_ES&tp=24&ctre=142,"Praza da Estación (C.C. Vialia), nº 1 - Local R2 36201 Vigo - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,986 446 258,vigo@sushisom.net
SUSO,https://www.turismo.gal/recurso/-/detalle/14745/suso?langId=es_ES&tp=24&ctre=142,"Avenida de Cruces, 33 36500 Lalín - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 780 749,
"SUSO, MESÓN DE",https://www.turismo.gal/recurso/-/detalle/r-po-000958/suso-meson-de?langId=es_ES&tp=24&ctre=142,"R/ PORTELA, 1 0 Vigo - Pontevedra",Restaurante,3º Categoría - 2 Tenedores,,
SUSTANCIA CHURRUCA,https://www.turismo.gal/recurso/-/detalle/v-po-001593/sustancia-churruca?langId=es_ES&tp=1001549&ctre=40000240,"Calle Irmandiños, nº 18 36201 Vigo - Pontevedra",Café bar,,,
TA-PRA RALLYE,https://www.turismo.gal/recurso/-/detalle/280382616/ta-pra-rallye?langId=es_ES&tp=24&ctre=142,"Calle Daniel Alonso Lago, nº 37 36415 Mos - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 498 835,
TABERNA PUZA DA RAN,https://www.turismo.gal/recurso/-/detalle/210615000374/taberna-puza-da-ran?langId=es_ES&tp=1001549&ctre=40000240,"Lg. Puza da Ran, nº 26 36853 A Lama - Pontevedra",Café bar,,,erulouro@gmail.com
"TABERNA ""A PEDRA"" CATAPEIXE",https://www.turismo.gal/recurso/-/detalle/210506000169/taberna-a-pedra-catapeixe?langId=es_ES&tp=24&ctre=142,"Calle Teófilo Llorente, nº 55 36202 Vigo - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 886 661 848,sheilapazoscovelo@gmail.com
TABERNA A CODIA,https://www.turismo.gal/recurso/-/detalle/v-po-004148/taberna-a-codia?langId=es_ES&tp=1001549&ctre=40000240,"Calle Méndez Núñez, nº 6 36970 Sanxenxo - Pontevedra",Café bar,,,raulreygarrido@gmail.com
TABERNA A MINA,https://www.turismo.gal/recurso/-/detalle/210309000844/taberna-a-mina?langId=es_ES&tp=1001549&ctre=40000240,"Calle San Vicente, nº 8 36202 Vigo - Pontevedra",Café bar,,,
TABERNA A PALLOTA,https://www.turismo.gal/recurso/-/detalle/v-po-000919/taberna-a-pallota?langId=es_ES&tp=1001549&ctre=40000240,"Calle Luis Otero, nº 5 36005 Pontevedra - Pontevedra",Café bar,,,
TABERNA A QUEIMADA,https://www.turismo.gal/recurso/-/detalle/180420000326/taberna-a-queimada?langId=es_ES&tp=24&ctre=142,"Xesteiriña, nº 1 36979 Sanxenxo - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 654 449 777,javiche@hotmail.com
TABERNA A REGUEIRA,https://www.turismo.gal/recurso/-/detalle/210311001276/taberna-a-regueira?langId=es_ES&tp=1001549&ctre=40000240,"Lg. Parafita, nº 12 36684 A Estrada - Pontevedra",Café bar,,,
TABERNA A RETORAL,https://www.turismo.gal/recurso/-/detalle/210329002103/taberna-a-retoral?langId=es_ES&tp=24&ctre=142,"Lg. O Cruceiro, nº 64 36950 Moaña - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 315 623,
TABERNA A RIALA,https://www.turismo.gal/recurso/-/detalle/v-po-002818/taberna-a-riala?langId=es_ES&tp=1001549&ctre=40000240,"Travesía Da Igrexa, nº 7 36680 A Estrada - Pontevedra",Café bar,,,
TABERNA A TIXOLA,https://www.turismo.gal/recurso/-/detalle/v-po-006658/taberna-a-tixola?langId=es_ES&tp=1001549&ctre=40000240,"Calle Progreso, nº 52 36540 Silleda - Pontevedra",Café bar,,,
TABERNA ALEJANDRO EL REY DEL MARISCO,https://www.turismo.gal/recurso/-/detalle/210309000852/taberna-alejandro-el-rey-del-marisco?langId=es_ES&tp=1001549&ctre=40000240,"Avenida Teniente Domínguez, nº 136 36980 O Grove - Pontevedra",Café bar,,,
TABERNA ALOLA,https://www.turismo.gal/recurso/-/detalle/v-po-008536/taberna-alola?langId=es_ES&tp=1001549&ctre=40000240,"Avenida Avenida Buenos Aires, nº 35 36500 Lalín - Pontevedra",Café bar,,,
TABERNA AURORA,https://www.turismo.gal/recurso/-/detalle/210311001361/taberna-aurora?langId=es_ES&tp=1001549&ctre=40000240,"Lg. Santa Baia - Matalobos, nº 2 36685 A Estrada - Pontevedra",Café bar,,,
TABERNA BAR MANOLO,https://www.turismo.gal/recurso/-/detalle/210310001107/taberna-bar-manolo?langId=es_ES&tp=1001549&ctre=40000240,"Avenida Empalme, nº 3 36500 Lalín - Pontevedra",Café bar,,,
TABERNA CARBALLIDO,https://www.turismo.gal/recurso/-/detalle/v-po-009742/taberna-carballido?langId=es_ES&tp=1001549&ctre=40000240,"Carretera Louriño - Sobráns, nº 109 36417 Mos - Pontevedra",Café bar,,,correodacal@mundo-r.com
TABERNA CARMOEGA,https://www.turismo.gal/recurso/-/detalle/210309000837/taberna-carmoega?langId=es_ES&tp=1001549&ctre=40000240,"Lugar Carmoega, nº 2 36520 Agolada - Pontevedra",Café bar,,,
TABERNA CATA,https://www.turismo.gal/recurso/-/detalle/v-po-006019/taberna-cata?langId=es_ES&tp=1001549&ctre=40000240,"Calle Méndez Núñez, nº 1 36970 Sanxenxo - Pontevedra",Café bar,,,
TABERNA CATRO MARIÑEIROS,https://www.turismo.gal/recurso/-/detalle/250715000371/taberna-catro-marineiros?langId=es_ES&tp=1001549,"Calle Irmáns Otero Goday (Praza de Abastos), nº s/n - Local 25 - 26 36980 O Grove - Pontevedra",Café Bar,,,restauranteamuxica@gmail.com
TABERNA CENTRAL,https://www.turismo.gal/recurso/-/detalle/v-po-008162/taberna-central?langId=es_ES&tp=1001549&ctre=40000240,"Romarís, nº 31 36614 Vilanova de Arousa - Pontevedra",Café bar,,,010.pablovillanuevalopez@gmail.com
TABERNA CHANTADA,https://www.turismo.gal/recurso/-/detalle/210604000104/taberna-chantada?langId=es_ES&tp=1001549&ctre=40000240,"LG. Constenla - Cobas, nº 11 36968 Meaño - Pontevedra",Café bar,,,
TABERNA CONDE,https://www.turismo.gal/recurso/-/detalle/274926994/taberna-conde?langId=es_ES&tp=24&ctre=142,"Lg. Barbeito, nº 20 36970 Sanxenxo - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 720 825,
TABERNA DA CALZADA,https://www.turismo.gal/recurso/-/detalle/259412055/taberna-da-calzada?langId=es_ES&tp=24&ctre=142,Paseo da Calzada s/n Cambados - Pontevedra,Restaurante,4ª Categoría - 1 Tenedor,+34 606 579 410,
TABERNA DA FEIRA,https://www.turismo.gal/recurso/-/detalle/210326002048/taberna-da-feira?langId=es_ES&tp=1001549&ctre=40000240,"Lugar San Vicente, nº 2 36637 Meis - Pontevedra",Café bar,,,
TABERNA DA TIA MARÍA,https://www.turismo.gal/recurso/-/detalle/210604000108/taberna-da-tia-maria?langId=es_ES&tp=1001549&ctre=40000240,"Lg. Atios - Cataboi, nº 7 36418 O Porriño - Pontevedra",Café bar,,,
TABERNA DA VELLA,https://www.turismo.gal/recurso/-/detalle/v-po-009856/taberna-da-vella?langId=es_ES&tp=1001549&ctre=40000240,"CAMIÑO DO PIÑEIRO, RENZA , nº 7 36600 Vilagarcía de Arousa - Pontevedra",Café bar,,,
TABERNA DE CERDEIRA,https://www.turismo.gal/recurso/-/detalle/210328002080/taberna-de-cerdeira?langId=es_ES&tp=1001549&ctre=40000240,"Lg. Escuadro, nº 20 36547 Silleda - Pontevedra",Café bar,,,
