nombre,link,direccion,tipo,categoria,telefono,email
PETÍS,https://www.turismo.gal/recurso/-/detalle/11374/petis?langId=es_ES&tp=3&ctre=15,36930 Bueu - Pontevedra,Playa,,,
PETO DA IGREXA DE SAN FRANCISCO,https://www.turismo.gal/recurso/-/detalle/18532/peto-da-igrexa-de-san-francisco?langId=es_ES&tp=10&ctre=56,"Plaza de la Herrería, s/n 36002 Pontevedra - Pontevedra",Peto de ánimas,,,
PETO DA RÚA DAS ÁNIMAS,https://www.turismo.gal/recurso/-/detalle/17822/peto-da-rua-das-animas?langId=es_ES&tp=10&ctre=56,Ánimas 36208 Vigo - Pontevedra,Peto de ánimas,,,
PETO DA RÚA POBOADORES,https://www.turismo.gal/recurso/-/detalle/17823/peto-da-rua-poboadores?langId=es_ES&tp=10&ctre=56,36202 Vigo - Pontevedra,Peto de ánimas,,,
PETO DAS ÁNIMAS DA IGREXA DE CAMBADOS,https://www.turismo.gal/recurso/-/detalle/19306/peto-das-animas-da-igrexa-de-cambados?langId=es_ES&tp=10&ctre=56,36630 Cambados - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DA RÚA CORUÑA,https://www.turismo.gal/recurso/-/detalle/17777/peto-de-animas-da-rua-coruna?langId=es_ES&tp=10&ctre=56,Coruña s/n 36700 Tui - Pontevedra,Peto de ánimas,,,
"PETO DE ÁNIMAS ""DOS AGULLAS"" EN CUMIEIRA",https://www.turismo.gal/recurso/-/detalle/17724/peto-de-animas-dos-agullas-en-cumieira?langId=es_ES&tp=10&ctre=56,36446 As Neves - Pontevedra,Peto de ánimas,,,
"PETO DE ÁNIMAS ""VIRGEN DE LAS ANGUSTIAS""",https://www.turismo.gal/recurso/-/detalle/3863/peto-de-animas-virgen-de-las-angustias-?langId=es_ES&tp=10&ctre=56,"Rúa Real, s/n 36560 Forcarei - Pontevedra",Peto de ánimas,,,
PETO DE ÁNIMAS DA ALDEA DE XENDE,https://www.turismo.gal/recurso/-/detalle/17864/peto-de-animas-da-aldea-de-xende?langId=es_ES&tp=10&ctre=56,36853 A Lama - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DA CAELA DE S. XOÁN DE BÁRCELA,https://www.turismo.gal/recurso/-/detalle/17905/peto-de-animas-da-caela-de-s.-xoan-de-barcela?langId=es_ES&tp=10&ctre=56,36435 Arbo - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DA CAPELA DE SANTA ISABEL,https://www.turismo.gal/recurso/-/detalle/17682/peto-de-animas-da-capela-de-santa-isabel?langId=es_ES&tp=10&ctre=56,36494 Arbo - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DA CARRASQUEIRA,https://www.turismo.gal/recurso/-/detalle/17716/peto-de-animas-da-carrasqueira?langId=es_ES&tp=10&ctre=56,36449 As Neves - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DA CASANOVA,https://www.turismo.gal/recurso/-/detalle/17850/peto-de-animas-da-casanova?langId=es_ES&tp=10&ctre=56,36854 Cerdedo-Cotobade - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DA CIDA,https://www.turismo.gal/recurso/-/detalle/17907/peto-de-animas-da-cida?langId=es_ES&tp=10&ctre=56,36872 Covelo - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DA CONGOSTRA,https://www.turismo.gal/recurso/-/detalle/17908/peto-de-animas-da-congostra?langId=es_ES&tp=10&ctre=56,36889 Covelo - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DA ENCRUCILLADA,https://www.turismo.gal/recurso/-/detalle/17956/peto-de-animas-da-encrucillada?langId=es_ES&tp=10&ctre=56,36447 As Neves - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DA ESTRADA,https://www.turismo.gal/recurso/-/detalle/17880/peto-de-animas-da-estrada?langId=es_ES&tp=10&ctre=56,36829 Ponte Caldelas - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DA GÁNDARA,https://www.turismo.gal/recurso/-/detalle/17736/peto-de-animas-da-gandara?langId=es_ES&tp=10&ctre=56,36895 Ponteareas - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DA GODELA,https://www.turismo.gal/recurso/-/detalle/17851/peto-de-animas-da-godela?langId=es_ES&tp=10&ctre=56,36854 Cerdedo-Cotobade - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DA IGREXA DE CRECENTE,https://www.turismo.gal/recurso/-/detalle/17929/peto-de-animas-da-igrexa-de-crecente?langId=es_ES&tp=10&ctre=56,"Plaza Generelísimo, s/n 36420 Crecente - Pontevedra",Peto de ánimas,,,
PETO DE ÁNIMAS DA IGREXA DE S CIBRÁN RIBARTEME,https://www.turismo.gal/recurso/-/detalle/17717/peto-de-animas-da-igrexa-de-s-cibran-ribarteme?langId=es_ES&tp=10&ctre=56,36446 As Neves - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DA MOA,https://www.turismo.gal/recurso/-/detalle/17865/peto-de-animas-da-moa?langId=es_ES&tp=10&ctre=56,36853 A Lama - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DA PETA,https://www.turismo.gal/recurso/-/detalle/17737/peto-de-animas-da-peta?langId=es_ES&tp=10&ctre=56,36861 Ponteareas - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DA PONTE,https://www.turismo.gal/recurso/-/detalle/17866/peto-de-animas-da-ponte?langId=es_ES&tp=10&ctre=56,36853 A Lama - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DA PORTELA,https://www.turismo.gal/recurso/-/detalle/17882/peto-de-animas-da-portela?langId=es_ES&tp=10&ctre=56,36826 Ponte Caldelas - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DA PRAZA,https://www.turismo.gal/recurso/-/detalle/18041/peto-de-animas-da-praza?langId=es_ES&tp=10&ctre=56,36458 Salvaterra de Miño - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DA RÚA ANTERO RUBÍN,https://www.turismo.gal/recurso/-/detalle/17776/peto-de-animas-da-rua-antero-rubin?langId=es_ES&tp=10&ctre=56,"Antero Rubín, 51 36700 Tui - Pontevedra",Peto de ánimas,,,
PETO DE ÁNIMAS DA RUÁS DAS ÁNIMAS,https://www.turismo.gal/recurso/-/detalle/18165/peto-de-animas-da-ruas-das-animas?langId=es_ES&tp=10&ctre=56,Rúa das Ánimas s/n 36002 Pontevedra - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DA VIRXE DO CARMEN,https://www.turismo.gal/recurso/-/detalle/17765/peto-de-animas-da-virxe-do-carmen?langId=es_ES&tp=10&ctre=56,36792 Tomiño - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DA VIRXE DOS MILAGROS,https://www.turismo.gal/recurso/-/detalle/17711/peto-de-animas-da-virxe-dos-milagros?langId=es_ES&tp=10&ctre=56,36416 Mos - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DAS ALMIÑAS DO RÍO,https://www.turismo.gal/recurso/-/detalle/17883/peto-de-animas-das-alminas-do-rio?langId=es_ES&tp=10&ctre=56,36829 Ponte Caldelas - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DAS GÁNDARAS,https://www.turismo.gal/recurso/-/detalle/18028/peto-de-animas-das-gandaras?langId=es_ES&tp=10&ctre=56,36457 Salvaterra de Miño - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DAS LAXAS,https://www.turismo.gal/recurso/-/detalle/17885/peto-de-animas-das-laxas?langId=es_ES&tp=10&ctre=56,36826 Ponte Caldelas - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE A ROTEA,https://www.turismo.gal/recurso/-/detalle/17999/peto-de-animas-de-a-rotea?langId=es_ES&tp=10&ctre=56,36778 O Rosal - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE AMOEDO,https://www.turismo.gal/recurso/-/detalle/17969/peto-de-animas-de-amoedo?langId=es_ES&tp=10&ctre=56,36840 Pazos de Borbén - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE ANGOARES,https://www.turismo.gal/recurso/-/detalle/17732/peto-de-animas-de-angoares?langId=es_ES&tp=10&ctre=56,36863 Ponteareas - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE ARRABAL,https://www.turismo.gal/recurso/-/detalle/17978/peto-de-animas-de-arrabal?langId=es_ES&tp=10&ctre=56,36861 Ponteareas - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE AS ANTAS,https://www.turismo.gal/recurso/-/detalle/18029/peto-de-animas-de-as-antas?langId=es_ES&tp=10&ctre=56,36457 Salvaterra de Miño - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE AS EIRAS,https://www.turismo.gal/recurso/-/detalle/18000/peto-de-animas-de-as-eiras?langId=es_ES&tp=10&ctre=56,36760 O Rosal - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE BARRELA,https://www.turismo.gal/recurso/-/detalle/17957/peto-de-animas-de-barrela?langId=es_ES&tp=10&ctre=56,36446 As Neves - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE BOUZAVELLA,https://www.turismo.gal/recurso/-/detalle/17734/peto-de-animas-de-bouzavella?langId=es_ES&tp=10&ctre=56,36861 Ponteareas - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE CABIRTALLO,https://www.turismo.gal/recurso/-/detalle/17705/peto-de-animas-de-cabirtallo?langId=es_ES&tp=10&ctre=56,36876 Mondariz - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE CANADELO,https://www.turismo.gal/recurso/-/detalle/17745/peto-de-animas-de-canadelo?langId=es_ES&tp=10&ctre=56,36414 O Porriño - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE CANTARRÁN,https://www.turismo.gal/recurso/-/detalle/18031/peto-de-animas-de-cantarran?langId=es_ES&tp=10&ctre=56,36455 Salvaterra de Miño - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE CEO,https://www.turismo.gal/recurso/-/detalle/17706/peto-de-animas-de-ceo?langId=es_ES&tp=10&ctre=56,36870 Mondariz - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE CEQUELIÑOS,https://www.turismo.gal/recurso/-/detalle/17681/peto-de-animas-de-cequelinos?langId=es_ES&tp=10&ctre=56,36438 Arbo - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE CERAXE,https://www.turismo.gal/recurso/-/detalle/17852/peto-de-animas-de-ceraxe?langId=es_ES&tp=10&ctre=56,36854 Cerdedo-Cotobade - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE CERQUIDO,https://www.turismo.gal/recurso/-/detalle/17746/peto-de-animas-de-cerquido?langId=es_ES&tp=10&ctre=56,36475 O Porriño - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE CHAN DA IGREXA,https://www.turismo.gal/recurso/-/detalle/17759/peto-de-animas-de-chan-da-igrexa?langId=es_ES&tp=10&ctre=56,36456 Salvaterra de Miño - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE CHAN EN MEDER,https://www.turismo.gal/recurso/-/detalle/18032/peto-de-animas-de-chan-en-meder?langId=es_ES&tp=10&ctre=56,36457 Salvaterra de Miño - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE CORZÓS,https://www.turismo.gal/recurso/-/detalle/28361/peto-de-animas-de-corzos?langId=es_ES&tp=10&ctre=56,36889 Covelo - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE COTAREL,https://www.turismo.gal/recurso/-/detalle/17909/peto-de-animas-de-cotarel?langId=es_ES&tp=10&ctre=56,36877 Covelo - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE COTRO,https://www.turismo.gal/recurso/-/detalle/17764/peto-de-animas-de-cotro?langId=es_ES&tp=10&ctre=56,36740 Tomiño - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE COUTO,https://www.turismo.gal/recurso/-/detalle/17934/peto-de-animas-de-couto?langId=es_ES&tp=10&ctre=56,36876 Mondariz - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE COVELO,https://www.turismo.gal/recurso/-/detalle/17688/peto-de-animas-de-covelo?langId=es_ES&tp=10&ctre=56,36872 Covelo - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE CUMIEIRA,https://www.turismo.gal/recurso/-/detalle/18002/peto-de-animas-de-cumieira?langId=es_ES&tp=10&ctre=56,36760 O Rosal - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE CUSPEDRIÑOS,https://www.turismo.gal/recurso/-/detalle/17853/peto-de-animas-de-cuspedrinos?langId=es_ES&tp=10&ctre=56,36121 Cerdedo-Cotobade - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE EIDERRIBA,https://www.turismo.gal/recurso/-/detalle/17888/peto-de-animas-de-eiderriba?langId=es_ES&tp=10&ctre=56,36829 Ponte Caldelas - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE FAMELGA,https://www.turismo.gal/recurso/-/detalle/17857/peto-de-animas-de-famelga?langId=es_ES&tp=10&ctre=56,36854 Cerdedo-Cotobade - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE FORNELOS,https://www.turismo.gal/recurso/-/detalle/18003/peto-de-animas-de-fornelos?langId=es_ES&tp=10&ctre=56,36778 O Rosal - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE GANADE,https://www.turismo.gal/recurso/-/detalle/17735/peto-de-animas-de-ganade?langId=es_ES&tp=10&ctre=56,36861 Ponteareas - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE GANDARELA,https://www.turismo.gal/recurso/-/detalle/17760/peto-de-animas-de-gandarela?langId=es_ES&tp=10&ctre=56,36456 Salvaterra de Miño - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE GUADALUPE,https://www.turismo.gal/recurso/-/detalle/17890/peto-de-animas-de-guadalupe?langId=es_ES&tp=10&ctre=56,36829 Ponte Caldelas - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE GUILLAREI,https://www.turismo.gal/recurso/-/detalle/17775/peto-de-animas-de-guillarei?langId=es_ES&tp=10&ctre=56,36720 Tui - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE HERMOSINDA,https://www.turismo.gal/recurso/-/detalle/17891/peto-de-animas-de-hermosinda?langId=es_ES&tp=10&ctre=56,36853 Ponte Caldelas - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE IGREXA,https://www.turismo.gal/recurso/-/detalle/17689/peto-de-animas-de-igrexa?langId=es_ES&tp=10&ctre=56,36873 Covelo - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE LA CALLE CACHARELAS,https://www.turismo.gal/recurso/-/detalle/18048/peto-de-animas-de-la-calle-cacharelas?langId=es_ES&tp=10&ctre=56,"Cacharela, s/n 36690 Soutomaior - Pontevedra",Peto de ánimas,,,
PETO DE ÁNIMAS DE LA ERMIDA,https://www.turismo.gal/recurso/-/detalle/17690/peto-de-animas-de-la-ermida?langId=es_ES&tp=10&ctre=56,36872 Covelo - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE LA ESFARRAPADA,https://www.turismo.gal/recurso/-/detalle/18026/peto-de-animas-de-la-esfarrapada?langId=es_ES&tp=10&ctre=56,36470 Salceda de Caselas - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE LA GÁNDARA,https://www.turismo.gal/recurso/-/detalle/17701/peto-de-animas-de-la-gandara?langId=es_ES&tp=10&ctre=56,36789 A Guarda - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE LA MANTEIGADA,https://www.turismo.gal/recurso/-/detalle/17778/peto-de-animas-de-la-manteigada?langId=es_ES&tp=10&ctre=56,36712 Tui - Pontevedra,Peto de ánimas,,,
,https://www.turismo.gal/recurso/-/detalle/17760/peto-de-animas-de-gandarela?langId=es_ES&tp=10&ctre=56,,,,,
,https://www.turismo.gal/recurso/-/detalle/17890/peto-de-animas-de-guadalupe?langId=es_ES&tp=10&ctre=56,,,,,
,https://www.turismo.gal/recurso/-/detalle/17775/peto-de-animas-de-guillarei?langId=es_ES&tp=10&ctre=56,,,,,
,https://www.turismo.gal/recurso/-/detalle/17891/peto-de-animas-de-hermosinda?langId=es_ES&tp=10&ctre=56,,,,,
,https://www.turismo.gal/recurso/-/detalle/17689/peto-de-animas-de-igrexa?langId=es_ES&tp=10&ctre=56,,,,,
,https://www.turismo.gal/recurso/-/detalle/18048/peto-de-animas-de-la-calle-cacharelas?langId=es_ES&tp=10&ctre=56,,,,,
,https://www.turismo.gal/recurso/-/detalle/17690/peto-de-animas-de-la-ermida?langId=es_ES&tp=10&ctre=56,,,,,
,https://www.turismo.gal/recurso/-/detalle/18026/peto-de-animas-de-la-esfarrapada?langId=es_ES&tp=10&ctre=56,,,,,
,https://www.turismo.gal/recurso/-/detalle/17701/peto-de-animas-de-la-gandara?langId=es_ES&tp=10&ctre=56,,,,,
,,,,,,
PETO DE ÁNIMAS DE MOREIRA,https://www.turismo.gal/recurso/-/detalle/18533/peto-de-animas-de-moreira?langId=es_ES&tp=10&ctre=56,36448 As Neves - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE MOSTEIRO,https://www.turismo.gal/recurso/-/detalle/17970/peto-de-animas-de-mosteiro?langId=es_ES&tp=10&ctre=56,36842 Pazos de Borbén - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE NUESTRA SEÑORA DEL PILAR,https://www.turismo.gal/recurso/-/detalle/17814/peto-de-animas-de-nuestra-senora-del-pilar?langId=es_ES&tp=10&ctre=56,36546 Silleda - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE O COUTO,https://www.turismo.gal/recurso/-/detalle/17718/peto-de-animas-de-o-couto?langId=es_ES&tp=10&ctre=56,36449 As Neves - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE O RIAL,https://www.turismo.gal/recurso/-/detalle/17761/peto-de-animas-de-o-rial?langId=es_ES&tp=10&ctre=56,36456 Salvaterra de Miño - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE OS BALÓNS,https://www.turismo.gal/recurso/-/detalle/17959/peto-de-animas-de-os-balons?langId=es_ES&tp=10&ctre=56,36446 As Neves - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE OS MEDOS,https://www.turismo.gal/recurso/-/detalle/17767/peto-de-animas-de-os-medos?langId=es_ES&tp=10&ctre=56,36730 Tomiño - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE OS VALOS,https://www.turismo.gal/recurso/-/detalle/17985/peto-de-animas-de-os-valos?langId=es_ES&tp=10&ctre=56,36816 Redondela - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE OUTEIRO,https://www.turismo.gal/recurso/-/detalle/17762/peto-de-animas-de-outeiro?langId=es_ES&tp=10&ctre=56,36457 Salvaterra de Miño - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE OUTEIRO,https://www.turismo.gal/recurso/-/detalle/17935/peto-de-animas-de-outeiro?langId=es_ES&tp=10&ctre=56,36877 Mondariz - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE PADRÁN,https://www.turismo.gal/recurso/-/detalle/17980/peto-de-animas-de-padran?langId=es_ES&tp=10&ctre=56,36861 Ponteareas - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE PADRÓNS,https://www.turismo.gal/recurso/-/detalle/17738/peto-de-animas-de-padrons?langId=es_ES&tp=10&ctre=56,36866 Ponteareas - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE PADROSOS,https://www.turismo.gal/recurso/-/detalle/17931/peto-de-animas-de-padrosos?langId=es_ES&tp=10&ctre=56,36885 Crecente - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE PARADELA,https://www.turismo.gal/recurso/-/detalle/18016/peto-de-animas-de-paradela?langId=es_ES&tp=10&ctre=56,36760 O Rosal - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE PAREDES,https://www.turismo.gal/recurso/-/detalle/17768/peto-de-animas-de-paredes?langId=es_ES&tp=10&ctre=56,36740 Tomiño - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE PAZOS,https://www.turismo.gal/recurso/-/detalle/17854/peto-de-animas-de-pazos?langId=es_ES&tp=10&ctre=56,36858 Cerdedo-Cotobade - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE PAZOS,https://www.turismo.gal/recurso/-/detalle/17960/peto-de-animas-de-pazos?langId=es_ES&tp=10&ctre=56,36448 As Neves - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE PAZOS,https://www.turismo.gal/recurso/-/detalle/17971/peto-de-animas-de-pazos?langId=es_ES&tp=10&ctre=56,Praza do Concello 36841 Pazos de Borbén - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE PEITIEIRAS,https://www.turismo.gal/recurso/-/detalle/17739/peto-de-animas-de-peitieiras?langId=es_ES&tp=10&ctre=56,36866 Ponteareas - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE PENALONGA,https://www.turismo.gal/recurso/-/detalle/17939/peto-de-animas-de-penalonga?langId=es_ES&tp=10&ctre=56,36877 Mondariz - Pontevedra,Peto de ánimas,,,
,https://www.turismo.gal/recurso/-/detalle/17980/peto-de-animas-de-padran?langId=es_ES&tp=10&ctre=56,,,,,
,https://www.turismo.gal/recurso/-/detalle/17738/peto-de-animas-de-padrons?langId=es_ES&tp=10&ctre=56,,,,,
,https://www.turismo.gal/recurso/-/detalle/17931/peto-de-animas-de-padrosos?langId=es_ES&tp=10&ctre=56,,,,,
,https://www.turismo.gal/recurso/-/detalle/18016/peto-de-animas-de-paradela?langId=es_ES&tp=10&ctre=56,,,,,
,https://www.turismo.gal/recurso/-/detalle/17768/peto-de-animas-de-paredes?langId=es_ES&tp=10&ctre=56,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
PETO DE ÁNIMAS DE RIBADAS,https://www.turismo.gal/recurso/-/detalle/17742/peto-de-animas-de-ribadas?langId=es_ES&tp=10&ctre=56,36865 Ponteareas - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE RIBEIRO,https://www.turismo.gal/recurso/-/detalle/18529/peto-de-animas-de-ribeiro?langId=es_ES&tp=10&ctre=56,36157 Pontevedra - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE ROZADAS,https://www.turismo.gal/recurso/-/detalle/17867/peto-de-animas-de-rozadas?langId=es_ES&tp=10&ctre=56,36838 A Lama - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE ROZAS,https://www.turismo.gal/recurso/-/detalle/17683/peto-de-animas-de-rozas?langId=es_ES&tp=10&ctre=56,36494 Arbo - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE S. CRISTOBAL DE BRIALLOS,https://www.turismo.gal/recurso/-/detalle/19285/peto-de-animas-de-s.-cristobal-de-briallos?langId=es_ES&tp=10&ctre=56,36658 Portas - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE SAN ANDRÉS DE CEDEIRA,https://www.turismo.gal/recurso/-/detalle/17986/peto-de-animas-de-san-andres-de-cedeira?langId=es_ES&tp=10&ctre=56,36812 Redondela - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE SAN ANTÓN,https://www.turismo.gal/recurso/-/detalle/18039/peto-de-animas-de-san-anton?langId=es_ES&tp=10&ctre=56,36457 Salvaterra de Miño - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE SAN ANTÓN DE TUIMIL,https://www.turismo.gal/recurso/-/detalle/17988/peto-de-animas-de-san-anton-de-tuimil?langId=es_ES&tp=10&ctre=56,36810 Redondela - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE SAN ANTONIO,https://www.turismo.gal/recurso/-/detalle/17708/peto-de-animas-de-san-antonio?langId=es_ES&tp=10&ctre=56,36877 Mondariz - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE SAN ANTONIO,https://www.turismo.gal/recurso/-/detalle/17712/peto-de-animas-de-san-antonio?langId=es_ES&tp=10&ctre=56,36416 Mos - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE SAN ANTONIO,https://www.turismo.gal/recurso/-/detalle/17815/peto-de-animas-de-san-antonio?langId=es_ES&tp=10&ctre=56,36546 Silleda - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE SAN BARTOLOMEU DE FOZARA,https://www.turismo.gal/recurso/-/detalle/17983/peto-de-animas-de-san-bartolomeu-de-fozara?langId=es_ES&tp=10&ctre=56,36866 Ponteareas - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE SAN BARTOLOMEU DE XESTA,https://www.turismo.gal/recurso/-/detalle/17868/peto-de-animas-de-san-bartolomeu-de-xesta?langId=es_ES&tp=10&ctre=56,36836 A Lama - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE SAN BREIXO,https://www.turismo.gal/recurso/-/detalle/17692/peto-de-animas-de-san-breixo?langId=es_ES&tp=10&ctre=56,36873 Covelo - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE SAN FIZ DE FORZÁNS,https://www.turismo.gal/recurso/-/detalle/17892/peto-de-animas-de-san-fiz-de-forzans?langId=es_ES&tp=10&ctre=56,36853 Ponte Caldelas - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE SAN FIZ DE LOUGARES,https://www.turismo.gal/recurso/-/detalle/17941/peto-de-animas-de-san-fiz-de-lougares?langId=es_ES&tp=10&ctre=56,36876 Mondariz - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE SAN JORGE,https://www.turismo.gal/recurso/-/detalle/17753/peto-de-animas-de-san-jorge?langId=es_ES&tp=10&ctre=56,36473 Salceda de Caselas - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE SAN JOSÉ DE LAXE,https://www.turismo.gal/recurso/-/detalle/17693/peto-de-animas-de-san-jose-de-laxe?langId=es_ES&tp=10&ctre=56,36852 Fornelos de Montes - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE SAN LOURENZO DE ESCUADRA,https://www.turismo.gal/recurso/-/detalle/17869/peto-de-animas-de-san-lourenzo-de-escuadra?langId=es_ES&tp=10&ctre=56,36838 A Lama - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE SAN MIGUEL DE VENTÍN,https://www.turismo.gal/recurso/-/detalle/17694/peto-de-animas-de-san-miguel-de-ventin?langId=es_ES&tp=10&ctre=56,36848 Fornelos de Montes - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE SAN MIGUEL DO CAMPO,https://www.turismo.gal/recurso/-/detalle/17847/peto-de-animas-de-san-miguel-do-campo?langId=es_ES&tp=10&ctre=56,36110 Campo Lameiro - Pontevedra,Peto de ánimas,,,
PETO DE ÁNIMAS DE SAN PEDRO DE BATALLÁNS,https://www.turismo.gal/recurso/-/detalle/17963/peto-de-animas-de-san-pedro-de-batallans?langId=es_ES&tp=10&ctre=56,36448 As Neves - Pontevedra,Peto de ánimas,,,
