nombre,link,direccion,tipo,categoria,telefono,email
PENSION TIMONEL III,https://www.turismo.gal/recurso/-/detalle/200129000346/pension-timonel-iii?langId=es_ES&tp=67&ctre=135,"Calle Ferrería, nº 3 36650 Caldas de Reis - Pontevedra",Pensión,1 estrella,+34 986 540 840,reservas@alberguetimonel.es
PENSION VENUS,https://www.turismo.gal/recurso/-/detalle/20461/pension-venus?langId=es_ES&tp=67&ctre=135,"Avenida Reverendo J.M. Pérez Alonso, nº 1 36350 Nigrán - Pontevedra",Pensión,2 estrellas,+34 986 366 011,pension@venusnigran.com
PENSIÓN VIDAMAR PLAYA,https://www.turismo.gal/recurso/-/detalle/181030000288/pension-vidamar-playa?langId=es_ES&tp=67&ctre=135,"Calle Fonte de Ons, nº 15 36990 Sanxenxo - Pontevedra",Pensión,2 estrellas,,jvd400@hotmail.com
PENSIÓN VILLA LAREDO,https://www.turismo.gal/recurso/-/detalle/221104000034/pension-villa-laredo?langId=es_ES&tp=67&ctre=135,"Lugar Silván, nº 7 36192 Meis - Pontevedra",Pensión,3 estrellas,,pensionvillalaredo@gmail.com
PEREGRINO,https://www.turismo.gal/recurso/-/detalle/37904/peregrino?langId=es_ES&tp=67&ctre=135,"Calle Ramón Otero Pedrayo, nº 8 36003 Pontevedra - Pontevedra",Pensión,2 estrellas,+34 986 858 409,hostalperegrino.po@gmail.com
"PEREIRA, CASA",https://www.turismo.gal/recurso/-/detalle/258712800/pereira-casa?langId=es_ES&tp=67&ctre=135,nº 69 36930 Bueu - Pontevedra,Pensión,1 estrella,+34 986 321 046,
"PEREIRO, O",https://www.turismo.gal/recurso/-/detalle/258714068/pereiro-o?langId=es_ES&tp=67&ctre=135,"Calle La Union, nº 89 36940 Cangas - Pontevedra",Pensión,1 estrella,+34 986 329 477,
PILAR,https://www.turismo.gal/recurso/-/detalle/31296/pilar?langId=es_ES&tp=67&ctre=135,"Calle Sobreira , nº 9 36960 Sanxenxo - Pontevedra",Pensión,2 estrellas,+34 986 691 928,pili.pousada@hotmail.com
PÍLLARAS DA LANZADA,https://www.turismo.gal/recurso/-/detalle/210624000535/pillaras-da-lanzada?langId=es_ES&tp=68&ctre=130,nº 92 36990 Sanxenxo - Pontevedra,Apartamento,Apartamentos 1 Llave,+34 653 930 209,pillarasyardillassll@gmail.com
PINAR,https://www.turismo.gal/recurso/-/detalle/115/pinar?langId=es_ES&tp=22&ctre=129,"Lugar Gondar, nº 6 36990 Sanxenxo - Pontevedra",Hotel,3 estrellas superior,,info@hotelpinar.es
PIÑEIRO,https://www.turismo.gal/recurso/-/detalle/143/pineiro?langId=es_ES&tp=22&ctre=129,"Playa da Lanzada , nº 104 36990 Sanxenxo - Pontevedra",Hotel,2 Estrellas,+34 986 745 105,info@hotelpineiro.com
PINZÓN,https://www.turismo.gal/recurso/-/detalle/2506/pinzon?langId=es_ES&tp=22&ctre=129,"Calle Elduayen , nº 21 36300 Baiona - Pontevedra",Hotel,1 estrella superior,+34 986 356 046,
PIPO,https://www.turismo.gal/recurso/-/detalle/2341/pipo?langId=es_ES&tp=22&ctre=129,"MAJOR-A LANZADA, 129 , nº s/n 36990 Sanxenxo - Pontevedra",Hotel,1 Estrella,+34 986 743 400,reservas@hotelpipo.es
PIRAMIDE,https://www.turismo.gal/recurso/-/detalle/2343/piramide-?langId=es_ES&tp=22&ctre=129,"Lugar Cabicastro , nº 16 36960 Sanxenxo - Pontevedra",Hotel,2 estrellas superior,+34 986 691 478,info@hotelpiramide.es
PLAYA,https://www.turismo.gal/recurso/-/detalle/38061/playa?langId=es_ES&tp=22&ctre=129,"Avenida Ourense , nº 78 36947 Cangas - Pontevedra",Hotel,2 estrellas superior,+34 986 301 363,reservas@hotel-playa.com
PLAYA MAJOR,https://www.turismo.gal/recurso/-/detalle/38024/playa-major?langId=es_ES&tp=67&ctre=135,36970 Sanxenxo - Pontevedra,Pensión,1 estrella,+34 986 744 471,
PLAYA MAR,https://www.turismo.gal/recurso/-/detalle/35287/playa-mar?langId=es_ES&tp=68&ctre=130,MONTALVO 36970 Sanxenxo - Pontevedra,Apartamento,Apartamentos 1 Llave,,info@apartamentosplayamar.es
PLAYA MAR CACHADIÑAS,https://www.turismo.gal/recurso/-/detalle/280380737/playa-mar-cachadinas?langId=es_ES&tp=67&ctre=135,"Carretera San Vicente do Mar a A Lanzada , nº 68 36988 O Grove - Pontevedra",Pensión,3 estrellas,+34 986 738 104,info@playamarcachadinas.com
PLAYA PAXARIÑAS,https://www.turismo.gal/recurso/-/detalle/2552/playa-paxarinas?langId=es_ES&tp=22&ctre=129,nº s/n 36960 Sanxenxo - Pontevedra,Hotel,2 Estrellas,+34 881 098 207 / +34 986 727 892,reservas@vidahoteles.com
PLAYA SAMIL,https://www.turismo.gal/recurso/-/detalle/444/playa-samil?langId=es_ES&tp=69&ctre=139,"Avenida de Samil, nº 71 36212 Vigo - Pontevedra",Camping,Camping de 2ª Categoria,+34 986 240 210,
PLAYA SANTA BAIA,https://www.turismo.gal/recurso/-/detalle/32251/playa-santa-baia?langId=es_ES&tp=22&ctre=129,"Avenida Atlántida, nº 121 36208 Vigo - Pontevedra",Hotel,1 Estrella,+34 986 214 133,reservashotelpsb@yahoo.es
PLAZA,https://www.turismo.gal/recurso/-/detalle/32397/plaza?langId=es_ES&tp=67&ctre=135,"R/ URZAIZ, 75-3.º 36201 Vigo - Pontevedra",Pensión,2 estrellas,+34 986 224 254,
POMBAL,https://www.turismo.gal/recurso/-/detalle/180905000033/pombal?langId=es_ES&tp=22&ctre=129,"Camino do Pombal, nº 24 36205 Vigo - Pontevedra",Hotel,1 Estrella,,apartahotelpombal@gmail.com
PONTELOFT,https://www.turismo.gal/recurso/-/detalle/230801000008/ponteloft?langId=es_ES&tp=68&ctre=130,"Calle Santa Clara, nº 10-12 36002 Pontevedra - Pontevedra",Apartamento,Apartamentos 1 Llave,+34 633 860 289,reservas@ponteloft.com
PONTEVEDRA CONFORT,https://www.turismo.gal/recurso/-/detalle/38062/pontevedra-confort?langId=es_ES&tp=22&ctre=129,"Calle Mestre Soutullo , nº 2 36001 Pontevedra - Pontevedra",Hotel,1 Estrella,+34 986 109 499 / +34 986 109 499,info@hotelpontevedra.es
PONTIÑAS,https://www.turismo.gal/recurso/-/detalle/28860/pontinas?langId=es_ES&tp=22&ctre=129,"Calle da Ponte , nº 82 36500 Lalín - Pontevedra",Hotel,3 Estrellas,+34 986 787 147,info@hotelpontinas.com
PONTUS VETERIS,https://www.turismo.gal/recurso/-/detalle/266364277/pontus-veteris-?langId=es_ES&tp=67&ctre=135,"Rúa Progreso, nº 122 36960 Sanxenxo - Pontevedra",Pensión,3 estrellas,+34 986 690 943,info@hotelosondomar.com
PORTADA DO CUCO,https://www.turismo.gal/recurso/-/detalle/16324/portada-do-cuco?langId=es_ES&tp=71&ctre=134,nº 4 36874 Mondariz - Pontevedra,Turismo rural,Grupo-B (Casa de Aldea),,portadadocuco@gmail.com
PORTELIÑA,https://www.turismo.gal/recurso/-/detalle/32368/portelina?langId=es_ES&tp=67&ctre=135,"LG. PORTELIÑA, 25 0 Poio - Pontevedra",Pensión,1 estrella,+34 986 846 401 / +34 986 872 671,
PORTONOVO,https://www.turismo.gal/recurso/-/detalle/35017/portonovo?langId=es_ES&tp=22&ctre=129,"Calle Alegre, nº 3 36960 Sanxenxo - Pontevedra",Hotel,2 Estrellas,+34 986 720 990,info@hotelportonovo.com
PORTONOVO PICÓ,https://www.turismo.gal/recurso/-/detalle/16209/portonovo-pico?langId=es_ES&tp=68&ctre=130,"Calle Rafael Picó , nº 24 36970 Sanxenxo - Pontevedra",Apartamento,Apartamentos 1 Llave,+34 986 723 113,Apartamentosportonovopico@gmail.com
POUSA,https://www.turismo.gal/recurso/-/detalle/160708000044/pousa?langId=es_ES&tp=1000180&ctre=1000220,"A POUSA, nº S/N 36829 Ponte Caldelas - Pontevedra",Vivienda Turística,,,
POUSADA CASTELO DE SOUTOMAIOR,https://www.turismo.gal/recurso/-/detalle/11005/pousada-castelo-de-soutomaior?langId=es_ES&tp=22&ctre=129,"Castelo de Soutomaior, nº s/n 36691 Soutomaior - Pontevedra",Hotel,3 Estrellas,+34 986 705 105,info@hotelpousadadelcastillo.com
POUSADA DE A LANZADA,https://www.turismo.gal/recurso/-/detalle/160803000013/pousada-de-a-lanzada?langId=es_ES&tp=22&ctre=129,"Carretera da Lanzada, nº s/n 36980 O Grove - Pontevedra",Hotel,4 Estrellas,,info@stellgus.com
POUSADA DE ARMENTEIRA,https://www.turismo.gal/recurso/-/detalle/170818000191/pousada-de-armenteira?langId=es_ES&tp=22&ctre=129,"Lugar Caroi, nº s/n 36637 Meis - Pontevedra",Hotel,4 Estrellas,+34 986 716 372,info@stellgus.com
POUSADA DE RIBADUMIA,https://www.turismo.gal/recurso/-/detalle/220401000010/pousada-de-ribadumia?langId=es_ES&tp=22&ctre=129,"Calle Párroco Valiñas, nº s/n 36636 Ribadumia - Pontevedra",Hotel,4 Estrellas,+34 932 681 010,reservas@pousadaderibadumia.com
PRAIA AMERICA,https://www.turismo.gal/recurso/-/detalle/431/praia-america?langId=es_ES&tp=69&ctre=139,"Rúa Canido, 7 36350 Nigrán - Pontevedra",Camping,Camping de 1ª Categoria,+34 986 365 404,oficina@campingplayaamerica.co
PRAIA CANELAS,https://www.turismo.gal/recurso/-/detalle/436/praia-canelas?langId=es_ES&tp=69&ctre=139,"Lugar Canelas, nº 14 36970 Sanxenxo - Pontevedra",Camping,Camping de 2ª Categoria,+34 986 691 025,playacanelas@gmail.com
PREGUNTOIRO,https://www.turismo.gal/recurso/-/detalle/438/preguntoiro?langId=es_ES&tp=69&ctre=139,"Lugar Soutullo, nº 124 36990 Sanxenxo - Pontevedra",Camping,Camping de 2ª Categoria,+34 986 745 602,info@campingpreguntoiro.com
PRÍNCIPE,https://www.turismo.gal/recurso/-/detalle/33941/principe?langId=es_ES&tp=67&ctre=135,"AVDA. LEÓN, 44 36960 Sanxenxo - Pontevedra",Pensión,1 estrella,+34 986 720 236,
PUENTE,https://www.turismo.gal/recurso/-/detalle/280382772/puente?langId=es_ES&tp=67&ctre=135,"DOMINGO BUENO, 67 36400 O Porriño - Pontevedra",Pensión,1 estrella,+34 986 348 094,
PUENTE DE LA TOJA,https://www.turismo.gal/recurso/-/detalle/64/puente-de-la-toja?langId=es_ES&tp=22&ctre=129,"Avenida Castelao , nº 206 36980 O Grove - Pontevedra",Hotel,3 Estrellas,+34 986 730 761,info@hotelpuentedelatoja.com
PUERTA DE GAMBOA,https://www.turismo.gal/recurso/-/detalle/261014958/puerta-de-gamboa?langId=es_ES&tp=22&ctre=129,"Calle Gamboa , nº 12 36202 Vigo - Pontevedra",Hotel,2 Estrellas,+34 986 228 674,info@hotelpuertagamboa.com
PUERTO,https://www.turismo.gal/recurso/-/detalle/33240/puerto?langId=es_ES&tp=67&ctre=135,"Areal, nº 3 36201 Vigo - Pontevedra",Pensión,1 estrella,+34 986 222 044,
PUERTO BASELLA,https://www.turismo.gal/recurso/-/detalle/261465848/puerto-basella?langId=es_ES&tp=68&ctre=130,"A Basella, nº 28 36620 Vilanova de Arousa - Pontevedra",Apartamento,Apartamentos 2 Llaves,+34 670 646 680,correo@puertobasella.com
PUNTA FAXILDA,https://www.turismo.gal/recurso/-/detalle/2787/punta-faxilda?langId=es_ES&tp=69&ctre=139,"A Lanzada, nº 133 36990 Sanxenxo - Pontevedra",Camping,Camping de 2ª Categoria,,campingpuntafaxilda@gmail.com
PUNTA SEAME,https://www.turismo.gal/recurso/-/detalle/2345/punta-seame?langId=es_ES&tp=22&ctre=129,"Avenida Laureles , nº s/n 36960 Sanxenxo - Pontevedra",Hotel,1 Estrella,+34 986 690 684,info@hotelpuntaseame.com
PURA,https://www.turismo.gal/recurso/-/detalle/16930/pura?langId=es_ES&tp=67&ctre=135,"Calle RÚA DO BALNEARIO, 6 36670 Cuntis - Pontevedra",Pensión,2 estrellas,+34 986 548 103 / +34 986 548 109,pensionpura@hotmail.com
PURA,https://www.turismo.gal/recurso/-/detalle/33838/pura?langId=es_ES&tp=67&ctre=135,"Calle Jesús Espinosa , nº 26 36340 Nigrán - Pontevedra",Pensión,1 estrella,+34 986 367 171,
"QUIJOTE, EL",https://www.turismo.gal/recurso/-/detalle/33407/quijote-el?langId=es_ES&tp=67&ctre=135,"R/ GAMBOA, 5 36202 Vigo - Pontevedra",Pensión,1 estrella,+34 986 229 346,reservas@donquijoterestaurante.es
"QUIJOTES, LOS",https://www.turismo.gal/recurso/-/detalle/36386/quijotes-los?langId=es_ES&tp=67&ctre=135,"PRAIA DE PANXÓN, S/N - PANXÓN 36340 Nigrán - Pontevedra",Pensión,1 estrella,+34 986 365 149,
QUIN,https://www.turismo.gal/recurso/-/detalle/36384/quin?langId=es_ES&tp=67&ctre=135,Ventura Misa 27 36300 Baiona - Pontevedra,Pensión,1 estrella,+34 986 355 695,
QUINTA DAS BARREIRAS,https://www.turismo.gal/recurso/-/detalle/160831000100/quinta-das-barreiras?langId=es_ES&tp=1000180&ctre=1000220,"Lg. O Tombo, nº 12 36637 Meis - Pontevedra",Vivienda Turística,,+34 986 874 118,
QUINTA DAS VIÑAS,https://www.turismo.gal/recurso/-/detalle/250102000012/quinta-das-vinas?langId=es_ES&tp=68&ctre=130,"Lugar Muiños Novos, nº 5 36636 Ribadumia - Pontevedra",Apartamento,Apartamentos 1 Llave,,quintadasvinas@gmail.com
QUINTA DE SAN AMARO,https://www.turismo.gal/recurso/-/detalle/258826379/quinta-de-san-amaro?langId=es_ES&tp=22&ctre=129,"Lugar San Amaro, nº 6 36968 Meaño - Pontevedra",Hotel,3 estrellas superior,+34 986 748 938,info@quintadesanamaro.com
QUINTA DO RAMO,https://www.turismo.gal/recurso/-/detalle/28853/quinta-do-ramo?langId=es_ES&tp=71&ctre=134,nº 5 36730 Tomiño - Pontevedra,Turismo rural,Grupo-B (Casa de Aldea),+34 986 622 884,quinta@quintadoramo.com
QUINTA PAZO CORISCA,https://www.turismo.gal/recurso/-/detalle/241003000084/quinta-pazo-corisca?langId=es_ES&tp=22&ctre=129,"Lugar A Corisca, nº 8 36471 Salceda de Caselas - Pontevedra",Hotel,2 estrellas superior,886 66 30 01,info@quintacorisca.es
R.R. CALASANCIAS SANTA MARIA DO MAR,https://www.turismo.gal/recurso/-/detalle/280380431/r.r.-calasancias-santa-maria-do-mar?langId=es_ES&tp=67&ctre=135,"EL CASTRO , nº 36 36960 Sanxenxo - Pontevedra",Pensión,1 estrella,+34 986 740 419,info@santamariadomar.es
R4HOSTEL,https://www.turismo.gal/recurso/-/detalle/201203000018/r4hostel?langId=es_ES&tp=1000100&ctre=1000120,"Real, nº 4 36202 Vigo - Pontevedra",Albergue Turístico,,699 32 24 29,info@real4hostel.com
RAIANOS ALASEN,https://www.turismo.gal/recurso/-/detalle/240902000009/raianos-alasen?langId=es_ES&tp=67&ctre=135,"Travesía Miño, nº 5 36700 Tui - Pontevedra",Pensión,1 estrella,,raianosalasen@gmail.com
RAMOS,https://www.turismo.gal/recurso/-/detalle/2561/ramos?langId=es_ES&tp=22&ctre=129,"Calle Antón Alonso Ríos , nº 24 36540 Silleda - Pontevedra",Hotel,1 Estrella,+34 986 581 212,recepcion@hotelramos.com
RD HOTEL APARTAMENTOS,https://www.turismo.gal/recurso/-/detalle/h-po-000975/rd-hotel-apartamentos?langId=es_ES&tp=22&ctre=129,"Avenida de la Toja, nº 95 36992 Poio - Pontevedra",Hotel,1 Estrella,,reservas.hotel@rdsuites68com
REAL CAMBADOS,https://www.turismo.gal/recurso/-/detalle/278475874/real-cambados?langId=es_ES&tp=22&ctre=129,"Calle Real , nº 8 36630 Cambados - Pontevedra",Hotel,1 Estrella,+34 986 524 404,info@hotelrealribadomar.com
RECTORAL DE AREAS,https://www.turismo.gal/recurso/-/detalle/10663/rectoral-de-areas?langId=es_ES&tp=71&ctre=134,"ADRO, nº 1 36711 Tui - Pontevedra",Turismo rural,Grupo-A (Casa Rectoral),,
RECTORAL DE COBRES,https://www.turismo.gal/recurso/-/detalle/16066/rectoral-de-cobres?langId=es_ES&tp=22&ctre=129,"Calle Iglesario , nº sn 36142 Vilaboa - Pontevedra",Hotel,3 Estrellas,+34 986 673 810,info@rectoral.com
RECTORAL DE FOFE,https://www.turismo.gal/recurso/-/detalle/220426000631/rectoral-de-fofe?langId=es_ES&tp=22&ctre=129,nº 13 36873 Covelo - Pontevedra,Hotel,2 estrellas superior,+34 986 668 750,info@rectoraldefofe.com
RECUNCHO,https://www.turismo.gal/recurso/-/detalle/260333893/recuncho?langId=es_ES&tp=68&ctre=130,"CUNCHIÑOS DE ARRIBA, nº 43 36940 Cangas - Pontevedra",Apartamento,Apartamentos 2 Llaves,+34 986 260 179,recunchorural@yahoo.es
REFUGIO,https://www.turismo.gal/recurso/-/detalle/260738460/refugio?langId=es_ES&tp=67&ctre=135,"Cervantes, nº 7 36870 Mondariz - Pontevedra",Pensión,1 estrella,+34 986 660 710,
REGINITA,https://www.turismo.gal/recurso/-/detalle/230327000541/reginita?langId=es_ES&tp=68&ctre=130,"Calle Estación, nº 3 36430 Arbo - Pontevedra",Apartamento,Apartamentos 1 Llave,+34 636 236 355,reginitaat@gmail.com
REIGOSA II,https://www.turismo.gal/recurso/-/detalle/272507386/reigosa-ii?langId=es_ES&tp=67&ctre=135,"Carrasqueira, nº 60 36820 Ponte Caldelas - Pontevedra",Pensión,2 estrellas,,
REMANSO DE TRASFONTAO,https://www.turismo.gal/recurso/-/detalle/200722000528/remanso-de-trasfontao?langId=es_ES&tp=67&ctre=135,"Lugar Transfontao, nº 7 36540 Silleda - Pontevedra",Pensión,3 estrellas,,info@remansodetrasfontao.es
REMANSO DE TRASFONTAO CASA DAS ÁRBORES,https://www.turismo.gal/recurso/-/detalle/190807000073/remanso-de-trasfontao-casa-das-arbores?langId=es_ES&tp=67&ctre=135,"Lugar Transfontao, nº 11 36540 Silleda - Pontevedra",Pensión,2 estrellas,,info@remansodetrasfontao.es
REMANSO DO MAR,https://www.turismo.gal/recurso/-/detalle/210115000077/remanso-do-mar?langId=es_ES&tp=69&ctre=139,nº 82 36988 O Grove - Pontevedra,Camping,Camping de 2ª Categoria,+34 633 102 010,info@remansodomar.com
REMUIÑO,https://www.turismo.gal/recurso/-/detalle/170403000005/remuino?langId=es_ES&tp=1000180&ctre=1000220,"Carretera Remuiño, nº 9 36945 Cangas - Pontevedra",Vivienda Turística,,,info@3rsaldan.com
REY,https://www.turismo.gal/recurso/-/detalle/280378421/rey?langId=es_ES&tp=67&ctre=135,"Calle Fondo do Cruceiro, nº 3 36626 A Illa de Arousa - Pontevedra",Pensión,2 estrellas,,pensionrey@gmail.com
RIA DE LUZ,https://www.turismo.gal/recurso/-/detalle/280379751/ria-de-luz?langId=es_ES&tp=1000180&ctre=1000220,"Camiño das Pías, nº 47 36940 Cangas - Pontevedra",Vivienda Turística,,,info@casaluzdealdan.com
RÍA MAR,https://www.turismo.gal/recurso/-/detalle/2307/ria-mar?langId=es_ES&tp=22&ctre=129,"Calle Altamira, nº 9 36967 Meaño - Pontevedra",Hotel,2 Estrellas,+34 986 746 020,hotelriamar@hotelriamar.com
RÍA TOXA,https://www.turismo.gal/recurso/-/detalle/280381151/ria-toxa?langId=es_ES&tp=22&ctre=129,"Lugar Fonte de Ons, nº 79 36690 Sanxenxo - Pontevedra",Hotel,2 Estrellas,+34 986 745 493,info@hotelriatoxa.com
RÍAS BAIXAS,https://www.turismo.gal/recurso/-/detalle/440/rias-baixas?langId=es_ES&tp=69&ctre=139,"Lugar Montalvo , nº 73 36620 Sanxenxo - Pontevedra",Camping,Camping de 1ª Categoria,+34 986 690 015,
RÍAS BAJAS,https://www.turismo.gal/recurso/-/detalle/1985/rias-bajas?langId=es_ES&tp=22&ctre=129,"Calle Daniel de la Sota Valdecilla , nº 7 36001 Pontevedra - Pontevedra",Hotel,3 Estrellas,+34 986 855 100,contacto@hotelriasbajas.com
RIBAGO,https://www.turismo.gal/recurso/-/detalle/10914/ribago?langId=es_ES&tp=22&ctre=129,nº 32 36990 Sanxenxo - Pontevedra,Hotel,2 Estrellas,+34 986 743 361,
RIBEIRA DE FEFIÑANS,https://www.turismo.gal/recurso/-/detalle/36495/ribeira-de-fefinans?langId=es_ES&tp=67&ctre=135,36630 Cambados - Pontevedra,Pensión,2 estrellas,+34 986 524 997,
RIBEIRO,https://www.turismo.gal/recurso/-/detalle/2346/ribeiro?langId=es_ES&tp=22&ctre=129,Playa de Areas 36960 Sanxenxo - Pontevedra,Hotel,2 Estrellas,+34 986 740 249,info@hotelesriveiro.com
RINCON DE PEREGRINO,https://www.turismo.gal/recurso/-/detalle/200316000170/rincon-de-peregrino?langId=es_ES&tp=1000100&ctre=1000120,"Xogo da Ola, nº 9-10 36400 O Porriño - Pontevedra",Albergue Turístico,,+34 693 695 338,asmcopo@gmail.com
RÍO ULLA,https://www.turismo.gal/recurso/-/detalle/446/rio-ulla?langId=es_ES&tp=69&ctre=139,"Lugar Campanario, nº 65 36970 Vilagarcía de Arousa - Pontevedra",Camping,3 estrellas,+34 986 505 997,campingrioulla@galicia.com
RIVEIRO II,https://www.turismo.gal/recurso/-/detalle/4023/riveiro-ii?langId=es_ES&tp=22&ctre=129,"Playa de Areas, nº 25 36966 Sanxenxo - Pontevedra",Hotel,3 Estrellas,+34 986 740 249,info@hotelesriveiro.com
ROCHAS,https://www.turismo.gal/recurso/-/detalle/35054/rochas?langId=es_ES&tp=22&ctre=129,"Lugar Montalbo, nº 55B 36970 Sanxenxo - Pontevedra",Hotel,1 Estrella,,hotelrochas@gmail.com
RODEIRAMAR,https://www.turismo.gal/recurso/-/detalle/258759760/rodeiramar?langId=es_ES&tp=22&ctre=129,"Avenida de Ourense , nº 76 36940 Cangas - Pontevedra",Hotel,2 Estrellas,+34 986 301 749,info@rodeiramar2a.com
RODEIRAMAR 2B,https://www.turismo.gal/recurso/-/detalle/499/rodeiramar-2b?langId=es_ES&tp=68&ctre=130,"Avda de Ourense, nº 78 36940 Cangas - Pontevedra",Apartamento,Apartamentos 2 Llaves,+34 986 301 363,info@hotel-playa.com
ROMERO GARDEN,https://www.turismo.gal/recurso/-/detalle/210713000243/romero-garden?langId=es_ES&tp=68&ctre=130,"Lugar Corón, nº 17 36629 Vilanova de Arousa - Pontevedra",Apartamento,Apartamentos 1 Llave,+34 650 971 490,vickyvr@hotmail.es
ROMERO Y PEREIRA,https://www.turismo.gal/recurso/-/detalle/191211000127/romero-y-pereira?langId=es_ES&tp=68&ctre=130,"Calle José Martínez Castroviejo, nº 23 36974 Cangas - Pontevedra",Apartamento,Apartamentos 2 Llaves,+34 616 415 030,prudencio@romeroypereira.com
ROMPEOLAS,https://www.turismo.gal/recurso/-/detalle/2507/rompeolas?langId=es_ES&tp=22&ctre=129,"Avenida Joselin , nº 8 36300 Baiona - Pontevedra",Hotel,2 Estrellas,+34 986 355 130,
RONSEL,https://www.turismo.gal/recurso/-/detalle/15749/ronsel?langId=es_ES&tp=22&ctre=129,"Carretera Montalvo, nº 12A 36970 Sanxenxo - Pontevedra",Hotel,1 Estrella,+34 986 690 620,hotelronsel@terra.es
ROOM,https://www.turismo.gal/recurso/-/detalle/35021/room?langId=es_ES&tp=22&ctre=129,"Calle Profesor Filgueira Valverde , nº 10 36004 Pontevedra - Pontevedra",Hotel,2 Estrellas,+34 986 869 550,reservas@hotelroompontevedra.com
ROSALÍA DE CASTRO,https://www.turismo.gal/recurso/-/detalle/2533/rosalia-de-castro?langId=es_ES&tp=22&ctre=129,"Avenida San Juan , nº 40 36994 Poio - Pontevedra",Hotel,2 Estrellas,+34 986 778 018,
ROYAL NAYEF,https://www.turismo.gal/recurso/-/detalle/36111/royal-nayef?langId=es_ES&tp=22&ctre=129,"Playa de Canelas, nº 4 36970 Sanxenxo - Pontevedra",Hotel,4 Estrellas,+34 986 721 313,reservas@royalnayef.com
ROZAS VELLAS,https://www.turismo.gal/recurso/-/detalle/259943750/rozas-vellas?langId=es_ES&tp=68&ctre=130,"Lg. Major, nº 182 36990 Sanxenxo - Pontevedra",Apartamento,Apartamentos 1 Llave,+34 986 743 080,
RÚAS,https://www.turismo.gal/recurso/-/detalle/2501/ruas?langId=es_ES&tp=22&ctre=129,"Calle Padre Sarmiento , nº 20 36002 Pontevedra - Pontevedra",Hotel,1 Estrella,+34 986 846 416,hotelruas@gmail.com
SALGUEIRA ROOMS,https://www.turismo.gal/recurso/-/detalle/250210000128/salgueira-rooms?langId=es_ES&tp=1000180&ctre=1000220,"Calle Fernández Areal, nº 56 36400 O Porriño - Pontevedra",Vivienda Turística,,+34 644 588 687,salgueirarooms@salgueira.com
SALINAS,https://www.turismo.gal/recurso/-/detalle/429/salinas?langId=es_ES&tp=69&ctre=139,"Carretera Carreirón, nº 43 36626 A Illa de Arousa - Pontevedra",Camping,Camping de 2ª Categoria,+34 676 638 241,yovana.millan@hotmail.com
"SALNÉS, O",https://www.turismo.gal/recurso/-/detalle/37901/salnes-o?langId=es_ES&tp=67&ctre=135,"LG. FEIRANOVA - RUBIANES, 79 36360 Vilagarcía de Arousa - Pontevedra",Pensión,2 estrellas,+34 986 500 723,mirola@hotmail.es
SAMAR,https://www.turismo.gal/recurso/-/detalle/37862/samar?langId=es_ES&tp=22&ctre=129,nº 9 36988 O Grove - Pontevedra,Hotel,3 Estrellas,+34 986 738 738,info@samarhotel.com
SAN ANTÓN,https://www.turismo.gal/recurso/-/detalle/31753/san-anton?langId=es_ES&tp=71&ctre=134,"Chan de Xugo, nº 32 36308 Baiona - Pontevedra",Turismo rural,Grupo-C (Casa de Labranza),+34 986 385 004 / +34 986 355 729,info@hotelbahiabayona.com
SAN JUAN,https://www.turismo.gal/recurso/-/detalle/2314/san-juan?langId=es_ES&tp=22&ctre=129,"Calle Cesteiro , nº 6 36994 Poio - Pontevedra",Hotel,1 Estrella,+34 986 770 020 / +34 986 770 170,hotelessanjuan@terra.com
SAN JUAN,https://www.turismo.gal/recurso/-/detalle/258797112/san-juan?langId=es_ES&tp=67&ctre=135,nº 21 36141 Vilaboa - Pontevedra,Pensión,1 estrella,+34 986 708 116,
SAN JUAN 2,https://www.turismo.gal/recurso/-/detalle/2536/san-juan-2?langId=es_ES&tp=22&ctre=129,"Avenida Doctor Martínez , nº 1 36994 Poio - Pontevedra",Hotel,3 Estrellas,+34 986 770 020 / +34 986 770 170,hotelessanjuan@terra.com
SAN LUIS,https://www.turismo.gal/recurso/-/detalle/2582/san-luis?langId=es_ES&tp=22&ctre=129,"Paredes, nº 34 36141 Vilaboa - Pontevedra",Hotel,2 Estrellas,+34 986 708 311,reservas@hotel-sanluis.com
SAN MARCOS,https://www.turismo.gal/recurso/-/detalle/2318/san-marcos?langId=es_ES&tp=22&ctre=129,"Taboeiros, nº s/n 36638 Ribadumia - Pontevedra",Hotel,3 Estrellas,+34 986 718 461 / +34 986 718 462,contacto@hotel-sanmarcos.com
SAN MARTÍN II,https://www.turismo.gal/recurso/-/detalle/37867/san-martin-ii?langId=es_ES&tp=67&ctre=135,"Calle San Mauro, nº 75 36191 Barro - Pontevedra",Pensión,2 estrellas,+34 986 713 351,
INMUEBLES SAN ROQUE,https://www.turismo.gal/recurso/-/detalle/250102000011/inmuebles-san-roque?langId=es_ES&tp=68,"Travesía Cruceiro, nº 4 36620 Vilanova de Arousa - Pontevedra",Apartamentos,Apartamentos 1 Llave,,
SAN ROQUE,https://www.turismo.gal/recurso/-/detalle/28371/san-roque?langId=es_ES&tp=67&ctre=135,"Carretera Ourense , nº 39 36560 Forcarei - Pontevedra",Pensión,1 estrella,+34 986 756 201,
